suburb,state,latitude,longitude
Whangataura Bay,Marlborough District,-41.28785251062992,174.13641325700235
Waipakihi,"Rangitikei District, Taupo District",-39.254942445687284,175.83827977905457
Shark Island,Far North District,-35.01404224806585,173.75390580433108
Huirangi Inlet,Far North District,-35.253564650777356,174.23096839012229
Parakerake Bay,Area outside Territorial Authority,-34.87743365519479,173.3881214774558
Fraser Dam,Central Otago District,-45.21136985165656,169.2120498005407
Ōmarupoto Bay,Rotorua District,-38.00673905245499,176.52012976325548
Waimihia Bay,Rotorua District,-38.059949102898315,176.2212368802199
Woody Island,Auckland,-36.71364305786181,174.94065063897673
Toitoi Bay,Area outside Territorial Authority,-47.120118349865514,167.99804851535947
Whakaipo Bay,Taupo District,-38.69252398728007,175.95245513521746
Lake Piripoua,Auckland,-36.662038057481155,174.3367055413383
Dock Bay,Southland District,-45.43329751046968,167.68430497138849
Port Taranaki,Area outside Territorial Authority,-39.05619839360048,174.0408690142216
Matirarau Bay,Area outside Territorial Authority,-34.421932950510346,172.9115014556153
Ngamanauraru Bay,Auckland,-36.20034466331231,175.04631492448505
Rileys Lookout / Panau Island,Area outside Territorial Authority,-42.46125318128235,173.55802053610333
Paikea Bay,Auckland,-36.92635132867028,174.4511684226188
Cowan Bay,Auckland,-37.00163375228562,174.4743077910728
Governors Bay,Marlborough District,-41.266910362307776,173.97059708888037
Goat Island,Southland District,-46.95736608403927,168.14197748739153
Idaburn Dam,Central Otago District,-45.02336387963165,169.89433977306538
Māori Bay,Marlborough District,-40.92561964063862,173.9914589475325
Keokeo Island,Far North District,-35.01772252611651,173.9507492589732
Cave Bay,Area outside Territorial Authority,-35.455604935934126,174.74133555636755
Cyathea Cove,Tasman District,-40.96927145118531,173.04934937506746
Carey Bay,Area outside Territorial Authority,-36.519724473138744,175.47190076725718
Woodhen Cove,Area outside Territorial Authority,-45.630984292246566,166.55571632358962
Motuoi Island,Far North District,-35.21900519777826,174.1820722061274
Tuturau Bay,Auckland,-36.93660331968864,175.20050937603196
Barrys Bay,Christchurch City,-43.762879110797684,172.91825934704644
Deep Bay,Area outside Territorial Authority,-46.9074480398247,168.1347510482011
Te Ikaamaru Bay,Area outside Territorial Authority,-41.238973147608455,174.6653811741044
Ruapapaka Island,Far North District,-35.351053349335054,173.58373112316445
Mill Bay,Auckland,-36.99391934858281,174.60604889052857
Kōtoitoi Bay,Marlborough District,-41.217248285721865,174.27505913965882
Te Ipapakereru Bay,Marlborough District,-41.195898691072244,174.25736133519015
Frenchman Island,Area outside Territorial Authority,-35.860811049283626,174.5276770076956
Clifford Bay,Area outside Territorial Authority,-41.664181012693916,174.2220785567183
Inainatū / Pile Bay,Christchurch City,-43.62063947442149,172.7610061514667
Motuotau Island,Tauranga City,-37.63122444957718,176.19417946643165
Hinge Bay,Auckland,-37.00700666808602,174.56482613705356
Te Ruapeka Bay,Rotorua District,-38.12459029792248,176.247948190661
Whakaruro Bay,Auckland,-36.995962681497474,174.47357912560568
Open Bay,Area outside Territorial Authority,-41.120252202843496,174.79951059667948
Tiritiri Matangi Island,Auckland,-36.600759304184784,174.8897567891204
Ross Bay,Auckland,-36.327702663122885,175.47483829635237
Motukiekie Island,Far North District,-35.217319913216585,174.20282999986358
Tarakaipā Island,Marlborough District,-41.06597868488089,173.79760604412
Bird Island,Marlborough District,-40.9921747214276,174.03411293163146
Man o'War Bay,Auckland,-36.78774341492608,175.1597877674761
North East Bay,Auckland,-36.710469354212094,174.9514908767548
Pukerua Bay,Area outside Territorial Authority,-41.02547688192531,174.8941233604281
Houseroof Rock,Area outside Territorial Authority,-44.88257776579012,167.25749381435753
Matiu / Somes Island,Lower Hutt City,-41.257927182883726,174.86544660144875
Herekōpare Island / Te Marama,Southland District,-46.86653901833294,168.22759986047137
Hautapu Rocks,Area outside Territorial Authority,-36.73369043002264,175.42069609448976
Te Ruato Bay,Rotorua District,-38.053502079089995,176.43302011952443
Karaka Bay,Auckland,-36.15040791470781,175.3486533425234
Tangitu Bay,Far North District,-35.16529651093487,174.05118998385038
Haldane Bay,Area outside Territorial Authority,-46.657736750220195,169.03795976742234
Miro Bay,Marlborough District,-41.07887287442683,173.88380100614157
Nomans Island,Southland District,-45.77787995217939,166.54144414203208
Ngatokakairiri Island,Ōtorohanga District,-38.05567182276959,174.8799550840136
Cable Bay,Auckland,-36.80358247133513,174.98616388285305
Flynn Cove,Waipa District,-37.93531669555575,175.54363380479
Joyce Bay,Area outside Territorial Authority,-41.901321989007776,171.43370746067328
Waiwiri Island,Area outside Territorial Authority,-35.19182579350168,174.34010676559942
Lake Arapuni,"Ōtorohanga District, South Waikato District, Waipa District",-38.15155535751447,175.64865327289397
Little Shoal Bay,Auckland,-36.82222469489234,174.74176445698595
New River Estuary,Invercargill City,-46.475772683180224,168.32538068203667
Aiguilles Island,Auckland,-36.03422728642429,175.4077345932754
Haroto Bay,Waikato District,-37.79725696276917,174.9455305395027
Te Oneroa Bay,Rotorua District,-38.065393216085006,176.58950593934188
Kaiteriria Bay,Rotorua District,-38.23055356539605,176.30911539193755
Orua Bay,Auckland,-37.040420573005875,174.61224971014425
Revolver Bay,Southland District,-46.07976155964324,166.73308515120036
Whatupukeiti Island,Area outside Territorial Authority,-35.02786291266943,173.95004251284945
Lake Ōkataina/Te Moana i kataina ā Te Rangitakaroro,Rotorua District,-38.127938224802925,176.40967680871768
O'Neill Bay,Auckland,-36.88398880303706,174.43347980564346
Motukauatirahi / Cass Bay,Christchurch City,-43.60795282849508,172.6928416602566
North West Bay,Marlborough District,-41.09057035690996,173.88658299002373
Watchman Island / Te Kākāwhakaara,Auckland,-36.834955000217775,174.7320286899863
Kawakawa Bay,Auckland,-36.94575450725502,175.15719378129285
Mangahao Lower No. 2 Reservoir,Horowhenua District,-40.605226558479956,175.49076727056718
Mutton Cove,Tasman District,-40.78787491163727,172.99832445194932
Browns Bay,Porirua City,-41.10297110176947,174.8844520762372
Maraehako Bay,Area outside Territorial Authority,-37.667615906762336,177.79504118449327
Waipiro Bay,Far North District,-35.25580770475731,174.23146960338278
Swanson Bay,Auckland,-36.983082999605806,174.61860981231658
Dog Island,Invercargill City,-46.650816411015555,168.40964333125805
Ōmāui Island,Invercargill City,-46.51507272400477,168.21993422374555
Takirau Bay,Auckland,-36.81082596997488,175.01832888270533
Yncyca Bay,Marlborough District,-41.12643090931924,173.90719087287036
Ahipara Bay,Area outside Territorial Authority,-35.14867756947367,173.11829626528367
Te Hakono Bay,Area outside Territorial Authority,-36.283919259286854,174.1560541697549
Te Wharau Bay,Auckland,-36.804866552472525,175.00083817704052
Tuamotu Island,Gisborne District,-38.70628165338833,178.04855588099178
Fairy Bay,Marlborough District,-41.117948759096684,173.86260137137057
Cox Bay,Waikato District,-37.79549329748902,174.8821669913042
Te Karaka Bay,Area outside Territorial Authority,-34.419484512289,172.856800708026
Ātiu or Middle Island,Thames-Coromandel District,-36.63776168896601,175.86043679805323
Lots Wife,Auckland,-36.176454197446795,175.11234007929562
Ōtokitoki / Gollans Bay,Christchurch City,-43.60234712728659,172.7461833615536
Tupari Bay,Area outside Territorial Authority,-47.20925726184076,167.48036966015783
Sandy Bay,Whangarei District,-35.355890513749955,174.35750958302359
Rangitoto Roads,Marlborough District,-40.768467458111395,173.96399521726417
Te Mako Bay,Marlborough District,-41.106815801471065,173.76599279019308
Schnackenberg Bay,Area outside Territorial Authority,-37.95799173987257,174.78458636858278
Omokoiti Bay,Auckland,-36.4665143499843,174.267845362331
Minaret Bay,Queenstown-Lakes District,-44.42966715685859,169.1175923421865
Tom Canes Bay,Marlborough District,-41.3201628805331,174.11552999661131
One Tree Rock,Southland District,-46.92455053620959,168.12224120518098
Te Iro Bay,Marlborough District,-41.2362115252106,174.1912800123772
Damper Bay,Queenstown-Lakes District,-44.65497917876074,169.06647488774365
Umungata Bay,Marlborough District,-41.25624675160882,173.9409024882194
Bain Bay,Grey District,-42.61755814723361,171.40990817917964
Goose Cove,Southland District,-45.67001568158419,166.5509209653194
Oneroa Bay,Area outside Territorial Authority,-36.2576309868613,174.11590960906727
Sugarloaf Rock,Area outside Territorial Authority,-35.56666446337024,174.70582177837585
Breaker Bay,Tasman District,-41.03280170613488,173.02256839080655
Paua Bay,Area outside Territorial Authority,-43.82302063656449,173.09775951960884
Shallow Bay,Southland District,-45.48740967556631,167.60015265801488
Aroaro Bay,Waikato District,-37.795616230795446,174.8741431488438
Ngutukorari Bay,Far North District,-34.563853201715645,172.91550575070303
Big King Rock,Area outside Territorial Authority,-36.99819536934248,175.92241217719223
Parawera Bay,Taupo District,-38.71794673008119,176.02682576808124
Orapiu Bay,Auckland,-36.84326237581966,175.15040236758563
Coppermine Island,Whangarei District,-35.88883442486323,174.7723227152752
Holmwood Island,Southland District,-45.51750571948299,167.52394435177385
Otengi Bay,Area outside Territorial Authority,-34.985177686518455,173.45017700745862
Camp Bay,Marlborough District,-41.126645539307646,174.1499098615128
Palmers Island,Auckland,-36.22372868768652,175.48612570113215
Otarawao Bay,Auckland,-36.51133070050766,174.72582088221532
Waipao Bay,Far North District,-35.22900858087687,174.19011879978743
Flat Island / Motueka Island,Far North District,-34.97840012100717,173.86430636797658
Fitzpatrick Bay,Auckland,-36.817228566840335,174.6948404743011
Mahenotapuku,Far North District,-35.16364444114701,174.30572591618972
Grono Bay,Southland District,-45.28628033706727,166.9411739129501
Waipuna Bay,Dunedin City,-45.78763893615739,170.672930635196
Kapitia Reservoir,Westland District,-42.6799020083878,171.1971363112544
Te Waite Bay,Whangarei District,-35.33771103863996,174.33233157856455
Horomaka Island,Christchurch City,-43.649986839907015,172.83086406279037
Fife Rock,Southland District,-46.79576794671596,168.38821010217472
Motumaire Island,Far North District,-35.27523475071199,174.0942595370466
Otata Island,Auckland,-36.69544215369116,174.97472455469023
Heron Island,Southland District,-45.79573378542573,166.60129022028383
Huawai Bay,Auckland,-36.49358007546645,174.7074573336406
Whangakoko Bay,Marlborough District,-41.29117952502635,174.16321852407137
Motukaraka Island,Far North District,-35.3881572997689,173.4835652867571
Hauparu Bay,Rotorua District,-38.04559616143885,176.41851902175816
First Cove,Southland District,-45.56281893957328,166.77639799993096
Peachgrove Bay,Area outside Territorial Authority,-36.639751271217456,175.81003825950157
Shark Bay,Area outside Territorial Authority,-38.702472127288274,178.07263586888584
Kennedy Bay,Thames-Coromandel District,-36.6763380132623,175.56561682674396
Lake Herbert,Rangitikei District,-40.13572285559534,175.29948478957417
Te Kirikiri Bay,Area outside Territorial Authority,-35.38374431752165,173.21977418409236
Kaninihi Island,Southland District,-47.27445854635466,167.57758221446989
Boulder Bay,Auckland,-36.76843039670354,174.87972007028165
Te Weka Bay,Marlborough District,-41.24770415347072,174.18920311828992
Ngaroimata Bay,Area outside Territorial Authority,-35.44965299023355,174.7413684013625
Vaila Voe Bay,Area outside Territorial Authority,-46.90477980079244,168.11045086742456
Waipohutukawa Bay,Far North District,-35.248850911370894,174.2130239490081
Clematis Bay,Grey District,-42.63908314896163,171.41505786114098
Panmure Basin,Auckland,-36.905065291849205,174.84967233995835
Punawhakareia Bay,Rotorua District,-38.05236470813231,176.4445794963319
Motunuia Island,Waikato District,-37.45159576747289,175.185090034591
Smiths Bay,Area outside Territorial Authority,-41.212175529822495,174.7168675688262
Kowharewa Bay,Whangarei District,-35.61995688131891,174.53134738135236
Timahau Bay,Marlborough District,-41.25499791268788,173.77935777968952
Otakawhe Bay,Auckland,-36.84783577624269,175.14137496294776
Bowling Alley Bay,Auckland,-36.222924053077286,175.32473598937318
Pillar Rock,Southland District,-46.930555657216686,168.1101985043042
Chasm Island,Clutha District,-46.565866158862306,169.59396215689077
Supply Bay,Southland District,-45.53172542779525,167.60793171277112
Bumper Cove,Area outside Territorial Authority,-36.63772783695526,175.77986496264268
Maraetai Bay,Taupo District,-38.914115914668606,175.88441935288668
Motuotu Island,Ōpōtiki District,-38.00836622030688,177.13166660706867
McKenzie Lagoon,Southland District,-44.376308876838024,167.99578703419493
Thompson Bay,Marlborough District,-41.26741214627396,173.91568647250367
Kawa Rock,Area outside Territorial Authority,-34.971478656129335,173.71604275478512
Te Karetu Inlet,Wairoa District,-38.75185005603579,177.15669705006692
Kaka Rock,Whangarei District,-35.4732006906315,174.73058715483978
Uruti Bay,Far North District,-35.27792288411952,174.13644301592547
Tikitapu/Blue Lake,Rotorua District,-38.1955369030317,176.33132974324567
Hāpuatuna Bay,Area outside Territorial Authority,-46.953946632544245,168.0755825839537
Onepipi Bay,Marlborough District,-41.13743268167304,174.37328265860737
Oneroa Bay,Auckland,-36.780056129151774,175.01506937328767
Umuheke Bay,Area outside Territorial Authority,-35.261182336448606,174.2965300261377
All Day Bay,Area outside Territorial Authority,-45.20423483137718,170.89430254597
Long Island,Marlborough District,-41.11729738056386,174.28161973909536
Poikeke Island,Thames-Coromandel District,-36.82035156001132,175.7972719433696
Haraweka Island,Far North District,-34.981854623836455,173.95661480182963
Awaroa Bay,Tasman District,-40.85496856968409,173.0326882031442
Waihau Bay,Area outside Territorial Authority,-38.44631517119618,178.32749886553563
Little Bay,Area outside Territorial Authority,-46.89844167832214,168.14206167103572
Hitapa Bay,Auckland,-36.82030444454419,175.0417826725972
